method_id,mode,epsilon_total,clipping_percentile,batch_merge_size,candidate_pool_size,seed,attack,roc_auc,average_precision,balanced_accuracy,tpr_at_fpr_le_0_01,tpr_at_fpr_le_0_001,source
private_plain_reference,plain,,75,32,1024,20260726,compression_rate,0.5283203125,0.5521556170069721,0.5703125,0.046875,0.046875,results/final/defenses/development/attacks/private_plain_reference/20260726/compression_rate.json
private_plain_reference,plain,,75,32,1024,20260726,vocabulary_overlap,0.615234375,0.5968497040595616,0.65625,0.03125,0.03125,results/final/defenses/development/attacks/private_plain_reference/20260726/vocabulary_overlap.json
private_plain_reference,plain,,75,32,1024,20260726,frequency_estimation,0.59619140625,0.6120052116936195,0.609375,0.09375,0.09375,results/final/defenses/development/attacks/private_plain_reference/20260726/frequency_estimation.json
private_plain_reference,plain,,75,32,1024,20260726,merge_similarity,0.58154296875,0.6056865120717472,0.5859375,0.03125,0.03125,results/final/defenses/development/attacks/private_plain_reference/20260726/merge_similarity.json
private_plain_reference,plain,,75,32,1024,20260726,naive_bayes,0.529052734375,0.505066966782474,0.5546875,0.0,0.0,results/final/defenses/development/attacks/private_plain_reference/20260726/naive_bayes.json
private_plain_reference,plain,,75,32,1024,20260727,compression_rate,0.429931640625,0.48801673850032723,0.5234375,0.015625,0.015625,results/final/defenses/development/attacks/private_plain_reference/20260727/compression_rate.json
private_plain_reference,plain,,75,32,1024,20260727,vocabulary_overlap,0.54150390625,0.5664139740126711,0.5703125,0.0625,0.0625,results/final/defenses/development/attacks/private_plain_reference/20260727/vocabulary_overlap.json
private_plain_reference,plain,,75,32,1024,20260727,frequency_estimation,0.5562744140625,0.5691231936552055,0.5625,0.03125,0.03125,results/final/defenses/development/attacks/private_plain_reference/20260727/frequency_estimation.json
private_plain_reference,plain,,75,32,1024,20260727,merge_similarity,0.55029296875,0.5200513212206033,0.578125,0.0,0.0,results/final/defenses/development/attacks/private_plain_reference/20260727/merge_similarity.json
private_plain_reference,plain,,75,32,1024,20260727,naive_bayes,0.474609375,0.4870493710632304,0.5546875,0.0,0.0,results/final/defenses/development/attacks/private_plain_reference/20260727/naive_bayes.json
private_plain_reference,plain,,75,32,1024,20260728,compression_rate,0.4921875,0.5567227986538387,0.546875,0.078125,0.078125,results/final/defenses/development/attacks/private_plain_reference/20260728/compression_rate.json
private_plain_reference,plain,,75,32,1024,20260728,vocabulary_overlap,0.61669921875,0.5910902453395028,0.625,0.03125,0.03125,results/final/defenses/development/attacks/private_plain_reference/20260728/vocabulary_overlap.json
private_plain_reference,plain,,75,32,1024,20260728,frequency_estimation,0.615966796875,0.6211163835376103,0.6328125,0.078125,0.078125,results/final/defenses/development/attacks/private_plain_reference/20260728/frequency_estimation.json
private_plain_reference,plain,,75,32,1024,20260728,merge_similarity,0.643798828125,0.647585723085425,0.625,0.0,0.0,results/final/defenses/development/attacks/private_plain_reference/20260728/merge_similarity.json
private_plain_reference,plain,,75,32,1024,20260728,naive_bayes,0.447509765625,0.4629113915636271,0.515625,0.0,0.0,results/final/defenses/development/attacks/private_plain_reference/20260728/naive_bayes.json
he_only_reference,he_only,,75,32,1024,20260726,compression_rate,0.5283203125,0.5521556170069721,0.5703125,0.046875,0.046875,results/final/defenses/development/attacks/he_only_reference/20260726/compression_rate.json
he_only_reference,he_only,,75,32,1024,20260726,vocabulary_overlap,0.615234375,0.5968497040595616,0.65625,0.03125,0.03125,results/final/defenses/development/attacks/he_only_reference/20260726/vocabulary_overlap.json
he_only_reference,he_only,,75,32,1024,20260726,frequency_estimation,0.59619140625,0.6120052116936195,0.609375,0.09375,0.09375,results/final/defenses/development/attacks/he_only_reference/20260726/frequency_estimation.json
he_only_reference,he_only,,75,32,1024,20260726,merge_similarity,0.58154296875,0.6056865120717472,0.5859375,0.03125,0.03125,results/final/defenses/development/attacks/he_only_reference/20260726/merge_similarity.json
he_only_reference,he_only,,75,32,1024,20260726,naive_bayes,0.529052734375,0.505066966782474,0.5546875,0.0,0.0,results/final/defenses/development/attacks/he_only_reference/20260726/naive_bayes.json
he_only_reference,he_only,,75,32,1024,20260727,compression_rate,0.429931640625,0.48801673850032723,0.5234375,0.015625,0.015625,results/final/defenses/development/attacks/he_only_reference/20260727/compression_rate.json
he_only_reference,he_only,,75,32,1024,20260727,vocabulary_overlap,0.54150390625,0.5664139740126711,0.5703125,0.0625,0.0625,results/final/defenses/development/attacks/he_only_reference/20260727/vocabulary_overlap.json
he_only_reference,he_only,,75,32,1024,20260727,frequency_estimation,0.5562744140625,0.5691231936552055,0.5625,0.03125,0.03125,results/final/defenses/development/attacks/he_only_reference/20260727/frequency_estimation.json
he_only_reference,he_only,,75,32,1024,20260727,merge_similarity,0.55029296875,0.5200513212206033,0.578125,0.0,0.0,results/final/defenses/development/attacks/he_only_reference/20260727/merge_similarity.json
he_only_reference,he_only,,75,32,1024,20260727,naive_bayes,0.474609375,0.4870493710632304,0.5546875,0.0,0.0,results/final/defenses/development/attacks/he_only_reference/20260727/naive_bayes.json
he_only_reference,he_only,,75,32,1024,20260728,compression_rate,0.4921875,0.5567227986538387,0.546875,0.078125,0.078125,results/final/defenses/development/attacks/he_only_reference/20260728/compression_rate.json
he_only_reference,he_only,,75,32,1024,20260728,vocabulary_overlap,0.61669921875,0.5910902453395028,0.625,0.03125,0.03125,results/final/defenses/development/attacks/he_only_reference/20260728/vocabulary_overlap.json
he_only_reference,he_only,,75,32,1024,20260728,frequency_estimation,0.615966796875,0.6211163835376103,0.6328125,0.078125,0.078125,results/final/defenses/development/attacks/he_only_reference/20260728/frequency_estimation.json
he_only_reference,he_only,,75,32,1024,20260728,merge_similarity,0.643798828125,0.647585723085425,0.625,0.0,0.0,results/final/defenses/development/attacks/he_only_reference/20260728/merge_similarity.json
he_only_reference,he_only,,75,32,1024,20260728,naive_bayes,0.447509765625,0.4629113915636271,0.515625,0.0,0.0,results/final/defenses/development/attacks/he_only_reference/20260728/naive_bayes.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260726,compression_rate,0.496337890625,0.5284401813446112,0.5390625,0.03125,0.03125,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260726/compression_rate.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260726,vocabulary_overlap,0.4853515625,0.49337410915301927,0.5625,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260726/vocabulary_overlap.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260726,frequency_estimation,0.46826171875,0.46877799791257363,0.53125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260726/frequency_estimation.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260726,merge_similarity,0.509521484375,0.5056023279625182,0.5703125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260726/merge_similarity.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260726,naive_bayes,0.5234375,0.5074363487719117,0.546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260726/naive_bayes.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260727,compression_rate,0.40673828125,0.4745696061895537,0.515625,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260727/compression_rate.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260727,vocabulary_overlap,0.49560546875,0.48413208933905805,0.5546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260727/vocabulary_overlap.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260727,frequency_estimation,0.5157470703125,0.5293289036305509,0.5390625,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260727/frequency_estimation.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260727,merge_similarity,0.49560546875,0.49668723465986214,0.5390625,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260727/merge_similarity.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260727,naive_bayes,0.48193359375,0.49950350577818686,0.5546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260727/naive_bayes.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260728,compression_rate,0.443359375,0.5174203058709919,0.53125,0.03125,0.03125,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260728/compression_rate.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260728,vocabulary_overlap,0.51513671875,0.5138304835000891,0.546875,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260728/vocabulary_overlap.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260728,frequency_estimation,0.458984375,0.4594693807191204,0.53125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260728/frequency_estimation.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260728,merge_similarity,0.53759765625,0.5216137701134582,0.5859375,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260728/merge_similarity.json
sa_dp_eps0p5_C75_b32_K1024,sa_dp,0.5,75,32,1024,20260728,naive_bayes,0.4205322265625,0.45347365333338174,0.5078125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps0p5_C75_b32_K1024/20260728/naive_bayes.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260726,compression_rate,0.496337890625,0.5284401813446112,0.5390625,0.03125,0.03125,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260726/compression_rate.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260726,vocabulary_overlap,0.4853515625,0.49337410915301927,0.5625,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260726/vocabulary_overlap.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260726,frequency_estimation,0.46826171875,0.46877799791257363,0.53125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260726/frequency_estimation.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260726,merge_similarity,0.509521484375,0.5056023279625182,0.5703125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260726/merge_similarity.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260726,naive_bayes,0.5234375,0.5074363487719117,0.546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260726/naive_bayes.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260727,compression_rate,0.40673828125,0.4745696061895537,0.515625,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260727/compression_rate.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260727,vocabulary_overlap,0.49560546875,0.48413208933905805,0.5546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260727/vocabulary_overlap.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260727,frequency_estimation,0.5157470703125,0.5293289036305509,0.5390625,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260727/frequency_estimation.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260727,merge_similarity,0.49560546875,0.49668723465986214,0.5390625,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260727/merge_similarity.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260727,naive_bayes,0.48193359375,0.49950350577818686,0.5546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260727/naive_bayes.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260728,compression_rate,0.443359375,0.5174203058709919,0.53125,0.03125,0.03125,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260728/compression_rate.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260728,vocabulary_overlap,0.51513671875,0.5138304835000891,0.546875,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260728/vocabulary_overlap.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260728,frequency_estimation,0.458984375,0.4594693807191204,0.53125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260728/frequency_estimation.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260728,merge_similarity,0.53759765625,0.5216137701134582,0.5859375,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260728/merge_similarity.json
sa_dp_eps1p0_C75_b32_K1024,sa_dp,1.0,75,32,1024,20260728,naive_bayes,0.4205322265625,0.45347365333338174,0.5078125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps1p0_C75_b32_K1024/20260728/naive_bayes.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260726,compression_rate,0.496337890625,0.5284401813446112,0.5390625,0.03125,0.03125,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260726/compression_rate.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260726,vocabulary_overlap,0.4853515625,0.49337410915301927,0.5625,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260726/vocabulary_overlap.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260726,frequency_estimation,0.46826171875,0.46877799791257363,0.53125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260726/frequency_estimation.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260726,merge_similarity,0.509521484375,0.5056023279625182,0.5703125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260726/merge_similarity.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260726,naive_bayes,0.5234375,0.5074363487719117,0.546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260726/naive_bayes.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260727,compression_rate,0.40673828125,0.4745696061895537,0.515625,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260727/compression_rate.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260727,vocabulary_overlap,0.49560546875,0.48413208933905805,0.5546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260727/vocabulary_overlap.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260727,frequency_estimation,0.5157470703125,0.5293289036305509,0.5390625,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260727/frequency_estimation.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260727,merge_similarity,0.49560546875,0.49668723465986214,0.5390625,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260727/merge_similarity.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260727,naive_bayes,0.48193359375,0.49950350577818686,0.5546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260727/naive_bayes.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260728,compression_rate,0.44873046875,0.5031625008873488,0.53125,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260728/compression_rate.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260728,vocabulary_overlap,0.486572265625,0.48992933190544663,0.5390625,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260728/vocabulary_overlap.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260728,frequency_estimation,0.5406494140625,0.5103409185943532,0.5703125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260728/frequency_estimation.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260728,merge_similarity,0.5009765625,0.4906191920105127,0.5234375,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260728/merge_similarity.json
sa_dp_eps2p0_C75_b32_K1024,sa_dp,2.0,75,32,1024,20260728,naive_bayes,0.4281005859375,0.4558858012597011,0.5078125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps2p0_C75_b32_K1024/20260728/naive_bayes.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260726,compression_rate,0.496337890625,0.5284401813446112,0.5390625,0.03125,0.03125,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260726/compression_rate.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260726,vocabulary_overlap,0.4853515625,0.49337410915301927,0.5625,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260726/vocabulary_overlap.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260726,frequency_estimation,0.46826171875,0.46877799791257363,0.53125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260726/frequency_estimation.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260726,merge_similarity,0.509521484375,0.5056023279625182,0.5703125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260726/merge_similarity.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260726,naive_bayes,0.5234375,0.5074363487719117,0.546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260726/naive_bayes.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260727,compression_rate,0.399658203125,0.4686008665937603,0.515625,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260727/compression_rate.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260727,vocabulary_overlap,0.51611328125,0.4949617316585367,0.5703125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260727/vocabulary_overlap.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260727,frequency_estimation,0.5106201171875,0.500928278537994,0.546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260727/frequency_estimation.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260727,merge_similarity,0.512939453125,0.49397785858384036,0.546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260727/merge_similarity.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260727,naive_bayes,0.461181640625,0.47444040789125047,0.5390625,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260727/naive_bayes.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260728,compression_rate,0.443359375,0.5005865186974967,0.5234375,0.03125,0.03125,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260728/compression_rate.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260728,vocabulary_overlap,0.49267578125,0.48319131244846747,0.5390625,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260728/vocabulary_overlap.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260728,frequency_estimation,0.4647216796875,0.46409300768573103,0.5234375,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260728/frequency_estimation.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260728,merge_similarity,0.537109375,0.5426087340821368,0.5546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260728/merge_similarity.json
sa_dp_eps4p0_C75_b32_K1024,sa_dp,4.0,75,32,1024,20260728,naive_bayes,0.4139404296875,0.44505085505296593,0.5078125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps4p0_C75_b32_K1024/20260728/naive_bayes.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260726,compression_rate,0.494873046875,0.5169856408454483,0.546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260726/compression_rate.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260726,vocabulary_overlap,0.516357421875,0.5182853403326011,0.578125,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260726/vocabulary_overlap.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260726,frequency_estimation,0.4573974609375,0.4519243592577643,0.53125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260726/frequency_estimation.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260726,merge_similarity,0.499267578125,0.4963206521054367,0.546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260726/merge_similarity.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260726,naive_bayes,0.5177001953125,0.49871179080635797,0.546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260726/naive_bayes.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260727,compression_rate,0.39453125,0.45802212650537866,0.515625,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260727/compression_rate.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260727,vocabulary_overlap,0.48681640625,0.473816784332312,0.5390625,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260727/vocabulary_overlap.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260727,frequency_estimation,0.5059814453125,0.49222322460594764,0.5546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260727/frequency_estimation.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260727,merge_similarity,0.499267578125,0.48746617907545575,0.5390625,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260727/merge_similarity.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260727,naive_bayes,0.4541015625,0.46438912905462076,0.5390625,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260727/naive_bayes.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260728,compression_rate,0.43994140625,0.5057213481928229,0.5390625,0.03125,0.03125,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260728/compression_rate.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260728,vocabulary_overlap,0.49951171875,0.5015902084879198,0.5703125,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260728/vocabulary_overlap.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260728,frequency_estimation,0.4345703125,0.45276633959211343,0.515625,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260728/frequency_estimation.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260728,merge_similarity,0.5078125,0.4955199082844977,0.53125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260728/merge_similarity.json
sa_dp_eps8p0_C75_b32_K1024,sa_dp,8.0,75,32,1024,20260728,naive_bayes,0.40771484375,0.4381102957158224,0.5078125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps8p0_C75_b32_K1024/20260728/naive_bayes.json
sa_dp_eps16p0_C75_b32_K1024,sa_dp,16.0,75,32,1024,20260726,compression_rate,0.499755859375,0.5238918360402792,0.53125,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps16p0_C75_b32_K1024/20260726/compression_rate.json
sa_dp_eps16p0_C75_b32_K1024,sa_dp,16.0,75,32,1024,20260726,vocabulary_overlap,0.51611328125,0.5042679725635092,0.578125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps16p0_C75_b32_K1024/20260726/vocabulary_overlap.json
sa_dp_eps16p0_C75_b32_K1024,sa_dp,16.0,75,32,1024,20260726,frequency_estimation,0.4710693359375,0.4917927564342638,0.53125,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps16p0_C75_b32_K1024/20260726/frequency_estimation.json
sa_dp_eps16p0_C75_b32_K1024,sa_dp,16.0,75,32,1024,20260726,merge_similarity,0.510009765625,0.5145990158406233,0.5546875,0.03125,0.03125,results/final/defenses/development/attacks/sa_dp_eps16p0_C75_b32_K1024/20260726/merge_similarity.json
sa_dp_eps16p0_C75_b32_K1024,sa_dp,16.0,75,32,1024,20260726,naive_bayes,0.529541015625,0.5100371792617775,0.5546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps16p0_C75_b32_K1024/20260726/naive_bayes.json
sa_dp_eps16p0_C75_b32_K1024,sa_dp,16.0,75,32,1024,20260727,compression_rate,0.41845703125,0.47842750570959547,0.53125,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps16p0_C75_b32_K1024/20260727/compression_rate.json
sa_dp_eps16p0_C75_b32_K1024,sa_dp,16.0,75,32,1024,20260727,vocabulary_overlap,0.509521484375,0.5305012992754747,0.5390625,0.015625,0.015625,results/final/defenses/development/attacks/sa_dp_eps16p0_C75_b32_K1024/20260727/vocabulary_overlap.json
sa_dp_eps16p0_C75_b32_K1024,sa_dp,16.0,75,32,1024,20260727,frequency_estimation,0.5074462890625,0.5013100920493279,0.5546875,0.0,0.0,results/final/defenses/development/attacks/sa_dp_eps16p0_C75_b32_K1024/20260727/frequency_estimation.json
sa_dp_eps16p0_C75_b32_K1024,sa_dp,16.0,75,32,1024,20260727,merge_similarity,0.513916015625,0.5723898412475483,0.5625,0.125,0.125,results/final/defenses/development/attacks/sa_dp_eps16p0_C75_b32_K1024/20260727/merge_similarity.json
