method_id,mode,epsilon_total,clipping_percentile,batch_merge_size,candidate_pool_size,min_count_threshold,seed,attack,roc_auc,average_precision,balanced_accuracy,tpr_at_fpr_le_0_01,tpr_at_fpr_le_0_001,roc_auc_ci95_lower,roc_auc_ci95_upper,site_count,shadow_count,elapsed_seconds,peak_memory_bytes,source
min_count_10,min_count,,,1,,10,20260727,merge_similarity,0.508392333984375,0.5166414934451237,0.525390625,0.01171875,0.0,0.4571681976318359,0.5583354949951171,512,32,4.989363200031221,541822976,results/final/runs/attacks/main/20260727/vocab_16000/min_count_10/merge_similarity.json
min_count_10,min_count,,,1,,10,20260727,naive_bayes,0.54205322265625,0.5699406467439633,0.5390625,0.08203125,0.07421875,0.4911479949951172,0.5910800933837891,512,0,39.8355700999964,541822976,results/final/runs/attacks/main/20260727/vocab_16000/min_count_10/naive_bayes.json
min_count_10,min_count,,,1,,10,20260728,compression_rate,0.5348968505859375,0.5367249113434813,0.54296875,0.0078125,0.0078125,0.4844047546386719,0.5855419158935546,512,0,20.421058299951255,563654656,results/final/runs/attacks/main/20260728/vocab_16000/min_count_10/compression_rate.json
min_count_10,min_count,,,1,,10,20260728,vocabulary_overlap,0.59979248046875,0.6041676417833782,0.583984375,0.0390625,0.0078125,0.5497432708740234,0.6478118896484375,512,32,37.10254650004208,563654656,results/final/runs/attacks/main/20260728/vocab_16000/min_count_10/vocabulary_overlap.json
min_count_10,min_count,,,1,,10,20260728,frequency_estimation,0.664642333984375,0.7177081371479015,0.646484375,0.16796875,0.09375,0.6177059173583984,0.7102977752685546,512,1,57.922348399995826,563654656,results/final/runs/attacks/main/20260728/vocab_16000/min_count_10/frequency_estimation.json
min_count_10,min_count,,,1,,10,20260728,merge_similarity,0.5316162109375,0.5290138056253486,0.5625,0.0078125,0.0078125,0.4813838958740234,0.583544921875,512,32,5.043998899986036,563654656,results/final/runs/attacks/main/20260728/vocab_16000/min_count_10/merge_similarity.json
min_count_10,min_count,,,1,,10,20260728,naive_bayes,0.529937744140625,0.5712362826847881,0.546875,0.07421875,0.05859375,0.4797969818115234,0.5791332244873046,512,0,42.551440899958834,563654656,results/final/runs/attacks/main/20260728/vocab_16000/min_count_10/naive_bayes.json
he_only_reference,he_only,,75,32,1024,,20260726,compression_rate,0.5379180908203125,0.5460929095813623,0.55078125,0.015625,0.0,0.4871212005615234,0.58660888671875,512,0,27.099416899960488,2604417024,results/final/defenses/main/attacks/he_only_reference/20260726/compression_rate.json
he_only_reference,he_only,,75,32,1024,,20260726,vocabulary_overlap,0.4622344970703125,0.46305001468479695,0.501953125,0.00390625,0.0,0.4126720428466797,0.5111400604248046,512,32,47.151973500149325,2604417024,results/final/defenses/main/attacks/he_only_reference/20260726/vocabulary_overlap.json
he_only_reference,he_only,,75,32,1024,,20260726,frequency_estimation,0.5308761596679688,0.5511417825143032,0.53125,0.01953125,0.01171875,0.4814594268798828,0.5803604125976562,512,1,61.03081429982558,2604417024,results/final/defenses/main/attacks/he_only_reference/20260726/frequency_estimation.json
